GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
ARIH2	HsaALTA0000641-2/2	154	0.00	Pass	0.00	Pass	0.77	Pass	0.89	Pass
SLC25A22	HsaALTA0007876-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SLC25A22	HsaALTA0007876-2/2	75	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CD163	HsaALTA0001650-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CD163	HsaALTA0001650-2/2	83	NA	Fail	NA	Fail	NA	Fail	NA	Fail
LRDD	HsaALTA0004823-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LRDD	HsaALTA0004823-2/2	1	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LRDD	HsaALTA0004824-1/2	0	41.47	Pass	49.53	Pass	51.30	Pass	57.36	Pass
LRDD	HsaALTA0004824-2/2	60	58.53	Pass	50.47	Pass	48.70	Pass	42.64	Pass
LRDD	HsaALTA0004825-1/2	0	27.40	Pass	25.00	Pass	6.52	Pass	36.17	Pass
LRDD	HsaALTA0004825-2/2	37	72.60	Pass	75.00	Pass	93.48	Pass	63.83	Pass
RPLP2	HsaALTA0007351-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPLP2	HsaALTA0007351-2/3	19	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPLP2	HsaALTA0007351-3/3	57	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RPLP2	HsaALTA0007352-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPLP2	HsaALTA0007352-2/2	8	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GBA	HsaALTA0003577-1/2	0	13.22	Fail	NA	Fail	NA	Fail	NA	Fail
GBA	HsaALTA0003577-2/2	3	86.78	Fail	NA	Fail	NA	Fail	NA	Fail
GBA	HsaALTA0003578-1/2	0	51.79	Pass	48.15	Fail	NA	Fail	NA	Fail
GBA	HsaALTA0003578-2/2	19	48.21	Pass	51.85	Fail	NA	Fail	NA	Fail
GBA	HsaALTA0003579-1/2	0	0.00	Fail	33.33	Fail	42.86	Fail	0.00	Fail
GBA	HsaALTA0003579-2/2	4	100.00	Fail	66.67	Fail	57.14	Fail	100.00	Fail
ACAD9	HsaALTA0000137-1/3	0	0.00	Fail	9.59	Fail	0.00	Fail	9.57	Pass
ACAD9	HsaALTA0000137-2/3	18	0.00	Fail	0.00	Fail	0.00	Fail	3.19	Pass
ACAD9	HsaALTA0000137-3/3	22	100.00	Fail	90.41	Fail	100.00	Fail	87.24	Pass
AGTRAP	HsaALTA0000292-1/3	0	80.46	Fail	93.05	Fail	100.00	Fail	100.00	Fail
AGTRAP	HsaALTA0000292-2/3	139	19.54	Fail	6.95	Fail	0.00	Fail	0.00	Fail
AGTRAP	HsaALTA0000292-3/3	197	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
AGTRAP	HsaALTA0000293-1/2	0	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
AGTRAP	HsaALTA0000293-2/2	40	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
EFCAB4A	HsaALTA0002772-1/3	0	NA	Fail	NA	Fail	0.00	Pass	0.00	Pass
EFCAB4A	HsaALTA0002772-2/3	315	NA	Fail	NA	Fail	68.18	Pass	59.52	Pass
EFCAB4A	HsaALTA0002772-3/3	345	NA	Fail	NA	Fail	31.82	Pass	40.48	Pass
CD151	HsaALTA0001645-1/3	0	0.06	Pass	0.05	Pass	0.00	Pass	0.00	Pass
CD151	HsaALTA0001645-2/3	5	99.88	Pass	99.73	Pass	98.80	Pass	98.73	Pass
CD151	HsaALTA0001645-3/3	77	0.06	Pass	0.23	Pass	1.20	Pass	1.27	Pass
CD151	HsaALTA0001646-1/4	0	0.03	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CD151	HsaALTA0001646-2/4	33	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CD151	HsaALTA0001646-3/4	46	0.21	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CD151	HsaALTA0001646-4/4	63	99.76	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CD151	HsaALTA0001647-1/2	0	0.04	Pass	0.02	Pass	0.00	Pass	0.00	Pass
CD151	HsaALTA0001647-2/2	6	99.96	Pass	99.98	Pass	100.00	Pass	100.00	Pass
FAM20C	HsaALTA0003159-1/2	0	50.00	Fail	78.95	Fail	100.00	Fail	NA	Fail
FAM20C	HsaALTA0003159-2/2	3	50.00	Fail	21.05	Fail	0.00	Fail	NA	Fail
PVRL3	HsaALTA0006878-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PVRL3	HsaALTA0006878-2/2	26	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
KIAA0195	HsaALTA0004512-1/2	0	0.00	Pass	0.29	Pass	0.00	Pass	0.60	Pass
KIAA0195	HsaALTA0004512-2/2	35	100.00	Pass	99.71	Pass	100.00	Pass	99.40	Pass
FLII	HsaALTA0003372-1/2	0	43.42	Pass	52.08	Pass	53.74	Pass	57.08	Pass
FLII	HsaALTA0003372-2/2	3	56.58	Pass	47.92	Pass	46.26	Pass	42.92	Pass
FLII	HsaALTA0003373-1/2	0	6.85	Pass	10.31	Pass	2.03	Pass	6.22	Pass
FLII	HsaALTA0003373-2/2	3	93.15	Pass	89.69	Pass	97.97	Pass	93.78	Pass
FLII	HsaALTA0003374-1/2	0	0.77	Pass	0.43	Pass	0.00	Pass	0.00	Pass
FLII	HsaALTA0003374-2/2	6	99.23	Pass	99.57	Pass	100.00	Pass	100.00	Pass
FLII	HsaALTA0003375-1/2	0	0.05	Pass	0.10	Pass	0.14	Pass	0.00	Pass
FLII	HsaALTA0003375-2/2	63	99.95	Pass	99.90	Pass	99.86	Pass	100.00	Pass
FLII	HsaALTA0003376-1/2	0	0.06	Pass	0.00	Pass	0.34	Pass	0.00	Pass
FLII	HsaALTA0003376-2/2	61	99.94	Pass	100.00	Pass	99.66	Pass	100.00	Pass
CHID1	HsaALTA0001856-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CHID1	HsaALTA0001856-2/2	6	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ZNF518A	HsaALTA0009843-1/2	0	56.27	Fail	60.69	Fail	69.37	Pass	66.68	Pass
ZNF518A	HsaALTA0009843-2/2	27	43.73	Fail	39.31	Fail	30.63	Pass	33.32	Pass
ARL6IP6	HsaALTA0000648-1/3	0	NA	Fail	33.33	Fail	25.00	Fail	0.00	Fail
ARL6IP6	HsaALTA0000648-2/3	12	NA	Fail	0.00	Fail	0.00	Fail	40.00	Fail
ARL6IP6	HsaALTA0000648-3/3	15	NA	Fail	66.67	Fail	75.00	Fail	60.00	Fail
MAMDC4	HsaALTA0004927-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
MAMDC4	HsaALTA0004927-2/2	31	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
MAMDC4	HsaALTA0004928-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	12.82	Fail
MAMDC4	HsaALTA0004928-2/2	40	100.00	Fail	100.00	Fail	100.00	Fail	87.18	Fail
ODF3B	HsaALTA0005940-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ODF3B	HsaALTA0005940-2/2	24	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
AC027667.1	HsaALTA0000099-1/2	0	0.00	Fail	NA	Fail	NA	Fail	NA	Fail
AC027667.1	HsaALTA0000099-2/2	4	100.00	Fail	NA	Fail	NA	Fail	NA	Fail
C22orf36	HsaALTA0001242-1/3	0	0.00	Pass	9.09	Fail	3.03	Pass	2.47	Pass
C22orf36	HsaALTA0001242-2/3	24	57.50	Pass	31.82	Fail	59.09	Pass	60.49	Pass
C22orf36	HsaALTA0001242-3/3	152	42.50	Pass	59.09	Fail	37.88	Pass	37.04	Pass
DMAP1	HsaALTA0002534-1/3	0	16.13	Pass	16.18	Pass	9.43	Pass	9.09	Pass
DMAP1	HsaALTA0002534-2/3	40	79.84	Pass	82.35	Pass	86.79	Pass	75.76	Pass
DMAP1	HsaALTA0002534-3/3	86	4.03	Pass	1.47	Pass	3.77	Pass	15.15	Pass
DMAP1	HsaALTA0002535-1/2	0	99.40	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DMAP1	HsaALTA0002535-2/2	26	0.60	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DMAP1	HsaALTA0002536-1/2	0	5.12	Pass	3.23	Pass	10.06	Pass	4.10	Pass
DMAP1	HsaALTA0002536-2/2	30	94.88	Pass	96.77	Pass	89.94	Pass	95.90	Pass
ADAMTSL1	HsaALTA0000227-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ADAMTSL1	HsaALTA0000227-2/2	27	NA	Fail	NA	Fail	NA	Fail	NA	Fail
IMPDH2	HsaALTA0004291-1/2	0	0.00	Pass	0.00	Pass	0.09	Pass	0.00	Pass
IMPDH2	HsaALTA0004291-2/2	7	100.00	Pass	100.00	Pass	99.91	Pass	100.00	Pass
ALS2CL	HsaALTA0000389-1/2	0	20.00	Pass	0.00	Fail	NA	Fail	NA	Fail
ALS2CL	HsaALTA0000389-2/2	25	80.00	Pass	100.00	Fail	NA	Fail	NA	Fail
ALS2CL	HsaALTA0000390-1/2	0	75.00	Fail	69.23	Fail	NA	Fail	NA	Fail
ALS2CL	HsaALTA0000390-2/2	290	25.00	Fail	30.77	Fail	NA	Fail	NA	Fail
ALS2CL	HsaALTA0000391-1/2	0	85.29	Pass	100.00	Pass	NA	Fail	NA	Fail
ALS2CL	HsaALTA0000391-2/2	184	14.71	Pass	0.00	Pass	NA	Fail	NA	Fail
MLF1	HsaALTA0005234-1/2	0	0.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
MLF1	HsaALTA0005234-2/2	8	100.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
STAP2	HsaALTA0008267-1/2	0	76.67	Pass	73.53	Pass	46.30	Pass	38.29	Pass
STAP2	HsaALTA0008267-2/2	138	23.33	Pass	26.47	Pass	53.70	Pass	61.71	Pass
BOLA1	HsaALTA0000963-1/3	0	23.08	Fail	35.71	Fail	0.00	Fail	0.00	Fail
BOLA1	HsaALTA0000963-2/3	113	38.46	Fail	57.14	Fail	50.00	Fail	0.00	Fail
BOLA1	HsaALTA0000963-3/3	280	38.46	Fail	7.14	Fail	50.00	Fail	100.00	Fail
PDE4DIP	HsaALTA0006147-1/3	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDE4DIP	HsaALTA0006147-2/3	5	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDE4DIP	HsaALTA0006147-3/3	14	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDE4DIP	HsaALTA0006148-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	20.00	Fail
PDE4DIP	HsaALTA0006148-2/2	56	100.00	Fail	100.00	Fail	100.00	Fail	80.00	Fail
DDX10	HsaALTA0002395-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	NA	Fail
DDX10	HsaALTA0002395-2/2	19	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
NDUFV2	HsaALTA0005667-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
NDUFV2	HsaALTA0005667-2/2	5	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DALRD3	HsaALTA0002332-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DALRD3	HsaALTA0002332-2/2	2	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
DALRD3	HsaALTA0002333-1/2	0	29.63	Pass	32.87	Pass	19.13	Pass	15.00	Pass
DALRD3	HsaALTA0002333-2/2	26	70.37	Pass	67.13	Pass	80.87	Pass	85.00	Pass
DALRD3	HsaALTA0002334-1/2	0	7.28	Fail	0.00	Fail	0.00	Fail	0.00	Fail
DALRD3	HsaALTA0002334-2/2	105	92.72	Fail	100.00	Fail	100.00	Fail	100.00	Fail
FAM123C	HsaALTA0003106-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FAM123C	HsaALTA0003106-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ZNF454	HsaALTA0009830-1/2	0	100.00	Fail	0.00	Fail	NA	Fail	NA	Fail
ZNF454	HsaALTA0009830-2/2	3	0.00	Fail	100.00	Fail	NA	Fail	NA	Fail
SH2B1	HsaALTA0007749-1/2	0	0.00	Pass	0.99	Pass	0.00	Pass	0.84	Pass
SH2B1	HsaALTA0007749-2/2	11	100.00	Pass	99.01	Pass	100.00	Pass	99.16	Pass
SH2B1	HsaALTA0007750-1/2	0	10.81	Pass	6.71	Pass	3.25	Pass	8.82	Pass
SH2B1	HsaALTA0007750-2/2	43	89.19	Pass	93.29	Pass	96.75	Pass	91.18	Pass
SH2B1	HsaALTA0007751-1/3	0	30.00	Fail	33.33	Fail	0.00	Fail	44.44	Fail
SH2B1	HsaALTA0007751-2/3	20	50.00	Fail	66.67	Fail	100.00	Fail	55.56	Fail
SH2B1	HsaALTA0007751-3/3	24	20.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
PLEC	HsaALTA0006387-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PLEC	HsaALTA0006387-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PLEC	HsaALTA0006388-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Pass
PLEC	HsaALTA0006388-2/2	3	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Pass
PLEC	HsaALTA0006389-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PLEC	HsaALTA0006389-2/2	36	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RNF212	HsaALTA0007228-1/2	0	75.00	Fail	85.71	Fail	NA	Fail	NA	Fail
RNF212	HsaALTA0007228-2/2	53	25.00	Fail	14.29	Fail	NA	Fail	NA	Fail
GALNT11	HsaALTA0003542-1/2	0	0.65	Pass	0.00	Pass	0.00	Pass	2.93	Pass
GALNT11	HsaALTA0003542-2/2	130	99.35	Pass	100.00	Pass	100.00	Pass	97.07	Pass
GALNT11	HsaALTA0003543-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GALNT11	HsaALTA0003543-2/2	27	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GALNT11	HsaALTA0003544-1/2	0	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
GALNT11	HsaALTA0003544-2/2	1	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
TMPRSS9	HsaALTA0008829-1/2	0	NA	Fail	NA	Fail	25.00	Fail	13.04	Fail
TMPRSS9	HsaALTA0008829-2/2	34	NA	Fail	NA	Fail	75.00	Fail	86.96	Fail
ZNF354B	HsaALTA0009804-1/2	0	55.07	Pass	43.23	Fail	59.04	Pass	61.20	Fail
ZNF354B	HsaALTA0009804-2/2	12	44.93	Pass	56.77	Fail	40.96	Pass	38.80	Fail
ZFAND2A	HsaALTA0009676-1/2	0	100.00	Pass	96.08	Pass	97.47	Pass	96.78	Pass
ZFAND2A	HsaALTA0009676-2/2	17	0.00	Pass	3.92	Pass	2.53	Pass	3.22	Pass
AC100788.1	HsaALTA0000117-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AC100788.1	HsaALTA0000117-2/2	61	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BEND3	HsaALTA0000941-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BEND3	HsaALTA0000941-2/2	53	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C8orf45	HsaALTA0001370-1/2	0	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
C8orf45	HsaALTA0001370-2/2	69	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
TUBAL3	HsaALTA0009142-1/2	0	NA	Fail	NA	Fail	0.00	Fail	NA	Fail
TUBAL3	HsaALTA0009142-2/2	120	NA	Fail	NA	Fail	100.00	Fail	NA	Fail
P4HTM	HsaALTA0006015-1/2	0	100.00	Pass	99.42	Pass	100.00	Fail	NA	Fail
P4HTM	HsaALTA0006015-2/2	59	0.00	Pass	0.58	Pass	0.00	Fail	NA	Fail
DTX3	HsaALTA0002675-1/2	0	0.00	Fail	4.76	Fail	0.00	Fail	0.00	Fail
DTX3	HsaALTA0002675-2/2	13	100.00	Fail	95.24	Fail	100.00	Fail	100.00	Fail
DTX3	HsaALTA0002676-1/2	0	21.88	Pass	7.69	Pass	8.49	Pass	11.11	Pass
DTX3	HsaALTA0002676-2/2	19	78.12	Pass	92.31	Pass	91.51	Pass	88.89	Pass
AMBN	HsaALTA0000399-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AMBN	HsaALTA0000399-2/2	45	NA	Fail	NA	Fail	NA	Fail	NA	Fail
GTPBP6	HsaALTA0003863-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GTPBP6	HsaALTA0003863-2/2	3	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PARP10	HsaALTA0006076-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Pass
PARP10	HsaALTA0006076-2/2	27	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Pass
GRINA	HsaALTA0003803-1/2	0	0.45	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GRINA	HsaALTA0003803-2/2	24	99.55	Pass	100.00	Pass	100.00	Pass	100.00	Pass
C15orf17	HsaALTA0001080-1/2	0	21.05	Pass	16.28	Pass	80.00	Fail	30.00	Fail
C15orf17	HsaALTA0001080-2/2	20	78.95	Pass	83.72	Pass	20.00	Fail	70.00	Fail
CPN2	HsaALTA0002115-1/2	0	NA	Fail	NA	Fail	8.64	Pass	9.30	Pass
CPN2	HsaALTA0002115-2/2	3	NA	Fail	NA	Fail	91.36	Pass	90.70	Pass
CPNE7	HsaALTA0002122-1/2	0	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
CPNE7	HsaALTA0002122-2/2	3	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
CPNE7	HsaALTA0002123-1/6	0	70.00	Fail	31.82	Fail	50.00	Fail	100.00	Fail
CPNE7	HsaALTA0002123-2/6	3	30.00	Fail	68.18	Fail	50.00	Fail	0.00	Fail
CPNE7	HsaALTA0002123-3/6	62	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
CPNE7	HsaALTA0002123-4/6	66	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
CPNE7	HsaALTA0002123-5/6	85	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
CPNE7	HsaALTA0002123-6/6	127	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
OPLAH	HsaALTA0005958-1/3	0	0.00	Fail	0.00	Pass	0.00	Pass	0.00	Pass
OPLAH	HsaALTA0005958-2/3	18	0.00	Fail	3.57	Pass	31.91	Pass	25.23	Pass
OPLAH	HsaALTA0005958-3/3	23	100.00	Fail	96.43	Pass	68.09	Pass	74.77	Pass
TMEM52	HsaALTA0008805-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
TMEM52	HsaALTA0008805-2/2	91	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Pass
TMEM139	HsaALTA0008742-1/2	0	NA	Fail	NA	Fail	68.75	Fail	33.33	Fail
TMEM139	HsaALTA0008742-2/2	3	NA	Fail	NA	Fail	31.25	Fail	66.67	Fail
DPY19L3	HsaALTA0002645-1/2	0	100.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
DPY19L3	HsaALTA0002645-2/2	4	0.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
ZNF852	HsaALTA0009929-1/2	0	16.67	Fail	14.29	Fail	50.00	Pass	16.67	Fail
ZNF852	HsaALTA0009929-2/2	3	83.33	Fail	85.71	Fail	50.00	Pass	83.33	Fail
C17orf62	HsaALTA0001107-1/3	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
C17orf62	HsaALTA0001107-2/3	36	55.00	Fail	87.50	Fail	85.71	Fail	100.00	Fail
C17orf62	HsaALTA0001107-3/3	60	45.00	Fail	12.50	Fail	14.29	Fail	0.00	Fail
C17orf62	HsaALTA0001108-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
C17orf62	HsaALTA0001108-2/2	50	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
C17orf62	HsaALTA0001109-1/2	0	0.38	Pass	1.20	Pass	0.00	Pass	0.85	Pass
C17orf62	HsaALTA0001109-2/2	4	99.62	Pass	98.80	Pass	100.00	Pass	99.15	Pass
GAK	HsaALTA0003529-3/3	7	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
GAK	HsaALTA0003530-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
GAK	HsaALTA0003530-2/2	18	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
GAK	HsaALTA0003531-1/2	0	36.46	Pass	37.34	Pass	22.22	Pass	37.50	Pass
GAK	HsaALTA0003531-2/2	33	63.54	Pass	62.66	Pass	77.78	Pass	62.50	Pass
GAK	HsaALTA0003532-1/2	0	9.08	Pass	20.00	Fail	3.57	Pass	7.41	Pass
GAK	HsaALTA0003532-2/2	67	90.92	Pass	80.00	Fail	96.43	Pass	92.59	Pass
GAK	HsaALTA0003533-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	97.47	Pass
GAK	HsaALTA0003533-2/2	341	0.00	Pass	0.00	Pass	0.00	Pass	2.53	Pass
GAK	HsaALTA0003534-1/2	0	1.54	Pass	6.30	Pass	0.00	Fail	0.00	Fail
GAK	HsaALTA0003534-2/2	5	98.46	Pass	93.70	Pass	100.00	Fail	100.00	Fail
TUFM	HsaALTA0009158-1/2	0	0.00	Pass	0.00	Pass	0.47	Pass	0.00	Pass
TUFM	HsaALTA0009158-2/2	32	100.00	Pass	100.00	Pass	99.53	Pass	100.00	Pass
TUFM	HsaALTA0009159-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.08	Pass
TUFM	HsaALTA0009159-2/2	51	100.00	Pass	100.00	Pass	100.00	Pass	99.92	Pass
TUFM	HsaALTA0009160-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TUFM	HsaALTA0009160-2/2	30	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
C17orf68	HsaALTA0001111-1/2	0	5.88	Pass	12.03	Pass	2.51	Pass	10.09	Pass
C17orf68	HsaALTA0001111-2/2	105	94.12	Pass	87.97	Pass	97.49	Pass	89.91	Pass
SEPW1	HsaALTA0007634-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	NA	Fail
SEPW1	HsaALTA0007634-2/2	9	100.00	Pass	100.00	Pass	100.00	Fail	NA	Fail
EIF3K	HsaALTA0002826-1/3	0	0.00	Pass	0.05	Pass	0.00	Pass	0.00	Pass
EIF3K	HsaALTA0002826-2/3	3	0.03	Pass	0.00	Pass	0.00	Pass	0.00	Pass
EIF3K	HsaALTA0002826-3/3	7	99.97	Pass	99.95	Pass	100.00	Pass	100.00	Pass
AURKB	HsaALTA0000843-1/2	0	100.00	Fail	33.33	Fail	100.00	Fail	NA	Fail
AURKB	HsaALTA0000843-2/2	46	0.00	Fail	66.67	Fail	0.00	Fail	NA	Fail
C3orf38	HsaALTA0001276-1/2	0	0.00	Fail	0.00	Fail	4.76	Fail	22.22	Fail
C3orf38	HsaALTA0001276-2/2	106	100.00	Fail	100.00	Fail	95.24	Fail	77.78	Fail
TMEM107	HsaALTA0008726-1/2	0	81.81	Pass	85.10	Pass	89.96	Fail	100.00	Fail
TMEM107	HsaALTA0008726-2/2	18	18.19	Pass	14.90	Pass	10.04	Fail	0.00	Fail
EXOC3L	HsaALTA0003037-1/2	0	100.00	Fail	94.74	Fail	NA	Fail	100.00	Fail
EXOC3L	HsaALTA0003037-2/2	15	0.00	Fail	5.26	Fail	NA	Fail	0.00	Fail
DPM3	HsaALTA0002632-1/2	0	76.52	Pass	77.46	Pass	79.26	Pass	81.56	Pass
DPM3	HsaALTA0002632-2/2	26	23.48	Pass	22.54	Pass	20.74	Pass	18.44	Pass
PER1	HsaALTA0006183-1/2	0	0.00	Fail	3.24	Fail	39.31	Fail	0.00	Fail
PER1	HsaALTA0006183-2/2	235	100.00	Fail	96.76	Fail	60.69	Fail	100.00	Fail
PER1	HsaALTA0006184-1/2	0	0.00	Pass	3.64	Pass	11.11	Fail	0.00	Fail
PER1	HsaALTA0006184-2/2	2	100.00	Pass	96.36	Pass	88.89	Fail	100.00	Fail
FARSA	HsaALTA0003236-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
FARSA	HsaALTA0003236-2/2	66	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SAMD4B	HsaALTA0007474-1/2	0	20.00	Fail	25.00	Fail	46.15	Fail	46.15	Pass
SAMD4B	HsaALTA0007474-2/2	3	80.00	Fail	75.00	Fail	53.85	Fail	53.85	Pass
EDC3	HsaALTA0002741-1/2	0	10.00	Fail	16.67	Fail	0.00	Fail	0.00	Fail
EDC3	HsaALTA0002741-2/2	39	90.00	Fail	83.33	Fail	100.00	Fail	100.00	Fail
C3orf23	HsaALTA0001270-1/2	0	7.69	Fail	0.00	Fail	6.25	Pass	0.00	Fail
C3orf23	HsaALTA0001270-2/2	167	92.31	Fail	100.00	Fail	93.75	Pass	100.00	Fail
C3orf23	HsaALTA0001271-1/2	0	50.00	Fail	NA	Fail	0.00	Fail	NA	Fail
C3orf23	HsaALTA0001271-2/2	3	50.00	Fail	NA	Fail	100.00	Fail	NA	Fail
C3orf23	HsaALTA0001272-1/2	0	71.83	Pass	49.28	Fail	63.22	Pass	76.40	Pass
C3orf23	HsaALTA0001272-2/2	76	28.17	Pass	50.72	Fail	36.78	Pass	23.60	Pass
TMEM125	HsaALTA0008731-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TMEM125	HsaALTA0008731-2/2	95	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CALR	HsaALTA0001428-1/2	0	0.00	Pass	0.00	Pass	0.08	Pass	0.00	Pass
CALR	HsaALTA0001428-2/2	56	100.00	Pass	100.00	Pass	99.92	Pass	100.00	Pass
CALR	HsaALTA0001429-1/3	0	0.02	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CALR	HsaALTA0001429-2/3	92	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CALR	HsaALTA0001429-3/3	135	99.98	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CALR	HsaALTA0001430-1/4	0	0.04	Pass	0.07	Pass	0.00	Pass	0.03	Pass
CALR	HsaALTA0001430-2/4	33	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CALR	HsaALTA0001430-3/4	39	0.00	Pass	0.00	Pass	0.01	Pass	0.00	Pass
CALR	HsaALTA0001430-4/4	51	99.96	Pass	99.93	Pass	99.99	Pass	99.97	Pass
MAGED1	HsaALTA0004918-1/2	0	0.36	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MAGED1	HsaALTA0004918-2/2	7	99.64	Pass	100.00	Pass	100.00	Pass	100.00	Pass
